target,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
g,-510.66388,86.60643,12.291495,40.265297,-7.5663567,25.851326,0.08920154,23.56965,10.400642,7.0154486,-9.3079815,14.356323,-12.504993
h,-835.59424,23.37214,12.579781,5.465845,4.36833,5.232588,5.040946,3.726247,0.6167122,-5.299777,-11.3874,-12.494637,-7.5908012
h,-686.19025,77.829285,6.49864,14.778924,-5.4362464,22.099695,-0.8420426,12.275389,8.436287,2.462983,-7.442722,-3.0728507,-2.6742923
h,-591.88055,76.85152,-2.7511492,20.31618,-5.2218704,27.704174,-6.972964,16.44281,5.0422635,10.545144,-4.343649,3.0803204,-4.889141
h,-536.7834,81.64004,-1.8246225,22.52102,-11.367418,26.78143,-8.137364,21.79258,2.640482,8.440975,-9.579369,4.085371,-2.8291273
h,-501.5136,85.28332,2.2003832,30.853954,-8.904791,27.931522,-5.381261,25.418274,4.586074,10.28717,-11.747768,3.5497284,-2.8853023
h,-476.62402,86.38276,4.5638776,35.364723,-6.675864,31.99015,-3.4451551,23.741272,2.324209,12.705988,-9.531256,6.058562,-1.0115736
h,-465.44626,92.36272,10.533935,38.0067,-7.326192,29.723244,-6.85504,22.145786,-0.042013198,14.572094,-5.483474,8.939539,-2.132488
h,-465.0217,93.71133,10.361237,35.760902,-10.790114,30.25639,-8.408802,23.711382,5.9938526,15.380598,-9.136172,6.805322,-4.764154
h,-458.97055,93.0973,5.285103,35.20595,-6.686061,30.707394,-7.5313873,25.065077,2.1256056,16.894842,-8.010063,7.9225864,-4.6651855
h,-464.54364,91.83592,7.275141,29.43534,-8.201765,29.92918,-11.926556,18.937653,2.7455497,18.179747,-6.6172814,3.7855158,-4.283928
h,-465.7883,87.7629,5.657944,32.07596,-5.982048,34.254173,-5.9540224,24.19485,3.2716093,12.9174595,-9.21423,3.8648026,-0.815759
h,-462.34106,89.10274,5.80071,33.7677,-7.5283117,31.506924,-7.6302166,26.997746,7.2226567,16.504341,-4.8205824,4.683532,-3.4063973
h,-462.35733,94.721375,5.8019924,31.98259,-11.89597,29.579624,-10.801113,25.736374,8.48278,18.651573,-6.660033,0.2838644,-6.074094
h,-465.5289,92.81731,3.898502,29.403654,-12.969006,33.101475,-5.032385,27.481754,8.146742,15.348398,-7.018206,4.7514753,0.12666655
h,-468.08344,91.79646,6.0684667,30.451477,-11.17115,34.924736,-3.9132366,27.754292,6.69018,11.864045,-12.949724,5.3363724,1.4677765
h,-467.14536,91.46972,9.527905,32.882744,-12.702161,31.517578,-3.2840161,28.068745,6.327244,13.446278,-10.125507,10.295691,-0.5472395
h,-467.00372,88.37856,9.132918,36.655098,-11.924355,31.019493,-4.7467637,26.98202,1.9123602,12.007227,-7.2131653,13.756155,-4.6942225
h,-463.34918,84.15454,-0.028631449,44.52587,-5.9213657,30.659126,-7.878434,29.884947,-0.6607187,14.60552,-6.012725,8.891133,-4.1520753
h,-458.27563,84.0648,-7.8403616,38.500416,-9.032181,29.826881,-9.532352,30.542912,-1.7875934,13.86589,-7.6373997,5.878065,-2.4158275
h,-452.9919,81.366486,-9.055071,34.258022,-3.5522833,31.78711,-4.8367386,31.411829,-4.2660875,11.55987,-5.380077,8.300128,-0.8603467
h,-459.0713,83.341705,0.20115042,36.518215,-6.163965,31.20652,-4.201237,29.851753,2.4725356,11.7923975,-6.812044,8.897337,-2.6230354
h,-468.39066,83.086655,7.9694824,39.370514,-10.9584255,26.083815,-6.9416,27.69431,9.749693,18.910381,-12.387302,6.034074,-3.258947
h,-463.52032,86.96414,7.7429476,38.59691,-6.020035,29.464314,-8.297859,26.551086,7.5763674,19.107197,-12.027918,5.4682693,-3.3928251
h,-462.20035,89.00013,4.077638,35.649796,-4.9980826,31.50592,-7.5943804,26.536455,7.8113875,13.773342,-9.462555,6.5267706,-6.036191
h,-460.4697,92.46234,2.1527948,29.2859,-10.072148,26.711353,-9.176803,20.934826,2.8564935,14.708849,-12.971643,2.795817,-7.5940514
h,-461.97852,91.14026,3.3579686,25.942951,-14.16917,28.103727,-8.825882,19.717796,0.36952057,15.691231,-15.470482,4.551194,-1.4526681
h,-466.0266,88.064156,4.753835,33.63267,-7.3494177,34.356697,-7.6892023,22.76411,4.3718176,15.353144,-16.798464,6.6866884,-2.856607
h,-470.22305,85.22039,6.0358925,38.968903,-1.4732093,37.805733,-6.705165,23.514578,4.0355077,16.362247,-12.623594,10.216606,-2.0539832
h,-474.92123,82.28698,6.0295577,38.2052,-1.9505429,36.183884,-8.086404,22.81195,2.674929,15.797261,-9.788321,10.550952,0.6226897
h,-467.45145,77.95288,0.41654435,39.111748,0.44537377,30.642883,-6.7625637,33.910465,5.5742283,16.088142,-6.0760064,10.620157,-1.426446
h,-459.43564,77.87976,-6.411928,37.208817,1.8913894,31.699772,-1.6639286,40.430603,5.9214625,16.52769,-1.633954,14.998615,-0.5715946
h,-462.16345,78.955124,-1.3058742,32.842415,-3.518679,33.886246,-4.643505,30.348255,4.299038,23.181206,-0.68821156,16.471018,1.7837191
h,-468.96136,82.92287,0.74614596,30.897366,-11.857485,30.061354,-10.394304,22.384329,2.4292104,22.90975,-6.062045,11.488933,-2.7213182
h,-479.20416,81.33118,1.712357,34.28078,-11.381931,33.432182,-7.0112185,22.986267,3.0884833,20.830975,-11.652266,5.379072,-5.30007
h,-474.20947,81.55862,7.8142614,36.037003,-10.4095955,32.66224,-5.019937,21.977768,-0.059614062,16.961594,-12.576235,3.2692027,-4.0612116
h,-469.1767,87.34538,11.167341,35.427574,-10.669931,32.587116,-5.924943,23.498371,0.010843039,17.819965,-9.274531,3.2269897,-6.4655056
h,-470.37344,85.10285,7.669343,37.514465,-11.57846,31.624828,-5.447546,25.73204,1.0813284,17.473152,-10.423189,0.008299172,-8.687674
h,-469.63586,84.00801,5.7646656,36.456795,-8.7528715,29.634764,-8.366085,26.794434,7.5371423,18.255432,-9.274935,2.136648,-4.82702
h,-469.7621,85.13692,4.9846263,31.814823,-10.849497,26.437527,-12.061983,27.011658,12.165257,21.067274,-2.2174845,7.310919,-3.6892102
h,-422.8757,50.535805,24.675938,16.748768,-2.358124,20.466017,-7.265418,13.842583,11.553164,14.175394,-0.19693178,10.861167,-9.950001
h,-323.34888,32.530197,31.355717,15.2114525,1.6185658,21.220741,-6.3834352,14.584732,4.3601475,9.529177,-6.3978605,16.148174,-8.406969
h,-308.9029,47.432854,40.02072,19.076328,8.287617,24.097702,-0.06024623,23.13984,6.64767,15.832792,-8.27642,20.671293,-6.4112244
h,-377.3964,68.41489,45.061577,21.510193,17.994114,26.624294,6.3157907,29.111065,8.088484,23.877153,-10.046417,20.468609,-7.24811
h,-402.66428,66.48196,40.5381,26.643452,15.295877,31.64916,5.0109625,28.569199,12.170348,23.037025,-13.732618,12.041286,-6.089753
h,-408.41165,59.861267,35.575115,24.29227,10.408865,35.26647,0.21852997,26.937353,3.8850439,17.02269,-13.611067,8.72584,-7.889407
h,-432.3268,69.523285,35.036823,27.084198,11.349478,29.497026,-4.21913,27.136978,4.577838,20.141426,-9.971209,8.846952,-3.9397645
h,-449.02686,71.69643,25.540516,28.644337,7.3628116,30.285172,-1.2947335,24.96885,3.4602385,14.93403,-10.544046,9.22559,-0.43710136
h,-457.12683,72.78294,21.96377,33.09545,4.462862,32.01961,4.539562,30.89459,3.4252465,15.007489,-13.729763,5.3031974,-5.7323523
h,-456.99124,71.10933,18.263096,35.567078,-1.2874179,29.011288,0.1960524,30.030775,1.1768702,18.867813,-11.392416,7.758957,-6.7542977
h,-458.50607,79.23729,13.42486,32.792633,-7.172577,26.073654,-5.7830677,28.6043,0.28111225,20.369537,-12.689238,8.064289,-1.3470305
h,-461.6949,87.9377,10.778587,32.913544,-5.5555115,27.218773,-10.811998,19.994621,4.8826857,24.523643,-12.508305,6.273961,-3.6665227
h,-464.82153,85.385284,11.549379,39.88987,-4.54124,30.726315,-10.559851,23.333958,8.330903,22.05057,-11.103371,6.408717,-7.638022
h,-466.2587,83.137,8.634478,41.141373,-3.2667966,31.535454,-9.427769,21.220778,6.7321043,18.400341,-6.8702,9.995696,-4.542164
h,-469.75516,79.49828,5.9307528,42.374092,-3.5528803,30.45047,-11.162365,19.186703,-1.5349371,17.410881,-3.3087783,14.146137,-1.8074198
h,-465.94476,82.41785,4.6816754,40.305847,-2.6684747,33.71939,-8.992241,23.723764,3.4766622,13.728123,-12.257842,8.834105,-3.94769
h,-465.58557,85.71878,2.4609861,37.3983,-7.334572,35.212822,-8.383207,29.16857,8.644773,14.976662,-9.177196,8.275457,-1.914017
h,-462.03143,91.074326,4.328654,35.433784,-10.664801,35.796425,-6.9033613,24.66417,4.788012,11.957201,-10.103415,6.0382843,-2.754258
h,-466.0726,92.66359,5.531288,34.329105,-12.370146,30.795692,-4.781588,19.074636,-0.26973534,10.405433,-5.1552153,7.882958,-4.9594574
h,-470.62106,90.52847,3.3168154,32.93909,-13.312252,31.578543,-4.387395,25.122175,3.3523412,16.135569,-1.5546153,9.130899,-5.8506765
h,-469.6837,87.68701,1.0641627,34.592735,-13.736,28.515709,-6.4625006,26.69118,4.8370085,16.07713,-6.417276,4.916326,-6.108845
h,-471.5768,86.14503,2.1127672,38.018303,-7.8705177,30.866646,-1.5778815,27.644129,2.0118039,10.815704,-13.682398,1.739682,-5.506532
h,-467.26932,88.93823,5.7167206,38.352936,-6.197257,34.77222,-1.3678105,25.657362,3.7670634,14.467778,-12.305002,4.834807,-2.0428925
h,-464.1002,88.31793,6.8478475,38.486282,-4.443482,33.078125,-4.1293535,30.022087,4.873014,15.259104,-12.14649,7.0812,-3.5144374
h,-466.06198,84.66371,2.4696858,35.18898,-5.762747,33.948143,-6.0075026,30.504337,4.33965,12.823065,-6.446087,7.916007,-2.1517806
h,-469.91345,78.17122,-0.82550406,33.8223,-10.041734,32.080772,-5.9403715,28.65894,7.706257,15.672499,-1.5403404,5.7733955,-7.3034105
h,-466.46674,82.87069,0.33408263,32.57822,-13.626447,26.749016,-6.441731,28.923042,7.5661907,13.337311,-6.4802313,5.3138094,-8.881215
h,-468.08707,84.47752,-0.03618437,35.068123,-7.666176,32.620506,-3.945281,28.930511,6.251659,12.37142,-10.711884,3.907316,-9.352744
h,-469.22006,84.51494,-0.14037557,31.324295,-8.359582,33.702606,-2.4069674,27.923576,9.326004,14.093368,-10.260938,4.175389,-8.372405
h,-462.4058,87.377144,3.0080032,29.389717,-14.371815,26.231783,-7.8619356,25.35188,5.168089,12.133385,-11.447111,6.4023557,-4.7905216
h,-448.9036,95.94597,6.2139225,31.030241,-13.257601,25.610283,-14.9360895,17.650515,-4.284415,8.995357,-9.340396,10.880381,-3.8430119
h,-451.72516,100.44264,4.775471,33.372597,-9.522263,33.916206,-8.141302,22.332685,1.236493,11.180498,-12.75239,7.759798,-5.5669765
h,-463.86765,93.49095,2.8739944,36.159264,-7.293492,31.48339,2.7652357,32.56927,7.505393,13.116314,-12.41724,6.348768,-5.633253
h,-465.98734,88.7255,1.8915806,34.63622,-5.1336546,29.242744,-1.9463679,26.0358,7.286628,14.518262,-14.425035,8.070673,-3.661765
h,-461.9755,85.06816,-2.9088893,27.092585,-6.850809,26.546219,-3.6551132,27.062965,6.9838786,14.079744,-17.420534,8.262131,-3.558566
h,-462.0733,88.18959,-1.8353801,30.533375,-6.3930554,24.603497,-4.80586,28.475906,6.9711027,15.799176,-14.876241,7.601403,-4.282226
h,-472.3644,82.46469,0.14447659,37.636177,-3.657838,26.19955,-5.72192,25.896233,6.6522,17.513985,-13.728149,6.0581036,-7.8419857
h,-469.75647,86.616295,-2.908989,36.7808,-1.7901006,29.499352,-0.689104,28.344494,7.103001,16.910004,-15.555286,5.340404,-7.4555063
h,-468.6601,85.70266,-3.2739632,39.125374,-3.617489,25.272915,-2.0483618,28.201,5.184342,16.512444,-14.159155,4.5277143,-7.6370497
h,-466.95096,85.83107,1.0518776,40.17216,-3.7437148,23.819185,-3.0335479,27.26659,7.0063014,20.89949,-6.67861,12.180424,-4.6914434
h,-468.9555,86.63362,0.5253812,38.062187,-4.59624,28.130096,-2.818941,24.256493,2.5763643,18.382254,-8.828999,12.022324,-2.5243537
h,-471.4927,83.13266,-2.8311582,40.251415,-0.21506399,30.084957,-2.8260508,25.886368,-0.68874985,16.174301,-12.55945,10.5809965,-3.8399932
h,-469.17578,84.79783,0.5789557,39.21245,-0.033806086,28.73282,-4.5847406,25.601015,3.4660823,20.65152,-11.716401,14.126369,-3.268785
h,-467.6789,84.535164,2.3936324,33.66777,-2.8791623,29.812576,-1.0675373,27.751873,3.5922956,18.973835,-12.248488,14.309692,-1.1600444
h,-450.13724,85.442764,11.742865,34.03844,8.886305,35.33383,3.3467264,28.848381,-2.9309921,20.323498,-11.395361,13.04281,1.6475074
h,-449.16446,94.82054,14.287287,42.25971,9.255988,36.411522,1.0679964,30.087132,3.056252,25.336306,-7.6459756,13.082134,-0.19502485
h,-463.22128,94.35187,3.224359,43.615276,0.24203074,34.864082,-3.8452606,31.052544,7.0357227,21.937138,-9.45763,11.685602,-2.5219355
h,-467.54987,90.2473,-0.886664,38.288868,-3.3257966,31.964478,-5.3554926,30.179222,3.916362,13.463148,-15.374627,6.7829514,-3.914449
h,-469.98898,92.75787,-4.2935634,37.569473,-6.345441,26.941662,-9.826279,26.853914,3.565438,16.865843,-12.0723505,11.201901,-1.9372098
h,-518.1289,93.03502,-3.707505,39.82071,-5.01154,23.391888,-8.813253,23.177341,4.8953543,19.067554,-7.7809734,9.523298,-1.5290813
i,-790.97253,17.115456,12.6915655,8.484192,6.791094,7.8244205,9.665962,9.802374,7.0618706,2.498302,-1.4114217,-2.6150668,-0.97330153
i,-683.04315,71.73769,15.320913,14.87919,-5.6063414,22.192753,8.570618,11.46307,23.052834,2.0639465,-4.381158,-2.818966,-7.698296
i,-592.0665,74.81731,4.953999,20.781563,-10.842257,35.008553,2.277558,12.088015,14.9357605,8.821378,-6.3686934,0.050383985,-11.883085
i,-537.77826,78.99347,6.910165,27.379292,-10.259613,36.009834,-4.605079,15.202522,14.61478,11.821878,-8.196571,3.3991866,-14.178972
i,-501.8565,83.54981,4.9548655,30.801224,-9.291106,37.62343,-6.892131,21.729385,14.877694,14.338233,-9.055931,2.975111,-13.804914
i,-483.20377,76.30162,4.3464108,31.243502,-8.405423,32.113297,-7.7642765,19.633629,17.586185,13.980844,-6.600289,4.025522,-12.44717
i,-472.25677,71.85091,3.3905559,29.768223,-7.548819,31.36232,-7.3480873,18.577274,20.338398,18.08244,-6.9098234,4.406152,-11.73613
i,-472.2269,73.90889,1.1261346,28.42014,-6.5308886,35.008984,-6.7970467,20.816692,14.0665245,14.403334,-10.780043,7.7774262,-4.9358397
i,-472.7713,77.934235,1.4874803,28.7294,-8.697674,39.386154,-1.8606168,22.156689,7.7392883,9.725681,-9.609712,9.7725525,-3.4693818
i,-473.3454,82.033295,0.2660098,25.655403,-12.981345,40.995872,-2.279226,22.68497,10.649273,14.098816,-4.265361,10.673287,-3.0925665
i,-476.44003,85.397964,2.91334,32.753593,-16.881905,42.66723,-6.2278013,23.746769,10.085648,14.492267,-2.4941854,11.6481495,-2.9970171
i,-474.91946,89.50183,6.5093403,37.81697,-16.350964,42.59375,-8.829109,25.878798,14.421012,15.173504,-5.6291122,10.911503,-4.017208
i,-467.47516,89.398575,7.361124,36.54825,-12.373209,38.811275,-10.939934,23.336586,15.608977,16.429504,-11.265865,2.21523,-6.1204233
i,-467.09155,86.85049,8.177318,34.330513,-12.697478,38.078556,-7.649208,22.129635,14.346949,16.858315,-10.9933605,2.9103518,-3.2299352
i,-468.30106,86.41221,9.559285,36.034115,-14.195265,39.009747,-6.2146406,23.711441,11.353283,14.164915,-10.57383,2.481375,1.0531043
i,-464.88654,86.111595,9.911131,36.8776,-10.238425,41.208405,-9.140851,19.952127,7.7019386,15.300174,-6.67148,5.364521,-5.17702
i,-467.49957,86.65994,13.217899,35.712128,-10.488686,41.0879,-9.25404,15.751626,7.7895446,14.057945,-5.62202,5.2586756,-6.97235
i,-471.79672,84.97119,9.483813,30.919224,-15.4643955,39.348015,-10.715758,18.1185,9.9416065,11.804659,-7.962949,4.5191507,-3.2455878
i,-470.19418,85.149506,9.104628,35.242477,-15.050926,36.7714,-10.350984,22.899744,14.303078,14.758587,-6.316513,4.60375,-9.28084
i,-467.17255,85.2187,9.222628,35.823006,-14.4339485,34.09502,-12.028618,20.39797,11.069616,9.555176,-8.171618,8.159089,-5.8883543
i,-467.76016,82.4379,6.7892566,37.866444,-13.097191,35.413574,-8.28366,21.00404,11.424635,9.226844,-9.816259,8.629797,-5.126333
i,-468.54324,85.8901,4.464979,37.399906,-16.341454,37.402016,-5.13199,19.957756,12.440001,9.086058,-14.897809,3.4062948,-6.909819
i,-469.38406,86.07205,4.081668,34.58524,-14.245993,42.45169,-2.4908628,23.518232,16.783813,13.233664,-12.108442,6.892725,-5.9646177
i,-468.62024,85.46298,7.0575905,38.557487,-13.69957,38.370903,-1.4839108,23.937765,18.431595,17.264847,-10.653154,8.112263,-6.3703585
i,-470.54895,86.27447,13.714432,42.60013,-15.47562,36.05459,-4.7241726,20.494287,15.934711,19.203716,-9.121168,8.537703,-4.2130556
i,-471.15573,84.28694,9.059013,39.733837,-14.576331,39.384003,-4.9695644,21.314762,13.960688,11.719297,-9.601681,11.8827915,-0.10406214
i,-470.73505,80.566925,3.5834289,37.809437,-14.2680855,40.773006,-4.2600336,24.027935,16.982601,14.118362,-10.003103,9.645091,1.4166894
i,-471.4793,76.32039,5.072133,41.77489,-13.194092,40.395073,-6.249193,23.1907,14.7720785,14.380195,-10.994486,8.099816,1.8310009
i,-465.53265,79.1719,7.33564,40.433365,-14.233244,37.35969,-9.3493595,17.469719,10.277875,10.412827,-16.486553,2.6427026,-4.5248384
i,-466.27875,79.15808,6.302424,39.6919,-11.737799,38.422287,-5.7480135,21.073402,11.613854,8.789397,-14.635184,6.174771,-2.2200742
i,-464.2674,79.29048,1.0349222,36.109024,-11.320697,43.83645,-2.9193716,23.887657,11.9740505,7.3124247,-11.894585,5.180049,-6.3481646
i,-455.1106,78.04539,2.2798493,26.462872,-12.033518,39.306656,-5.1124063,19.443993,17.645714,13.18457,-8.020662,6.5596247,-9.730304
i,-297.1222,39.155167,-14.193773,9.642269,-6.390187,25.32086,-5.057094,9.509904,3.068367,20.81274,-28.93887,20.271051,-7.978915
i,-211.49948,44.648045,-5.13116,14.276559,-5.700884,32.760937,5.0032516,19.633133,7.8624983,33.163826,-28.50362,24.380985,-4.2765093
i,-241.33752,59.665283,7.888465,21.109058,-0.73119116,40.45427,11.213715,21.508827,9.820486,39.23227,-24.496326,24.37935,-2.2406187
i,-358.41605,92.61914,15.089527,41.104576,10.441063,44.710205,4.5053787,13.143569,9.074828,30.307447,-4.499835,20.106956,-2.359909
i,-359.5221,71.0961,14.407291,32.44041,6.3918,42.283646,0.40043133,5.91285,4.4130297,18.613049,-10.707726,18.603745,-3.375914
i,-398.32477,72.51562,16.717592,31.090446,5.6860914,37.801544,-1.0340911,5.5246134,3.7397752,17.827919,-10.019165,11.219499,-4.0460095
i,-431.6021,80.0804,12.216494,30.916292,-1.9118614,34.383595,-1.9170843,14.344305,8.582366,17.939693,-4.793973,10.639688,-0.9012664
i,-452.15533,75.893265,8.992865,27.010258,-7.9716873,35.10318,-2.330751,18.281723,12.092997,12.887384,-2.411581,16.053211,-1.9077523
i,-457.10068,80.48537,10.1535,32.79038,-8.390469,33.377018,-3.7533085,20.017902,14.773342,11.936806,-9.480264,12.343409,-4.0169926
i,-461.44543,81.72394,8.443412,34.220818,-9.710101,30.330952,-8.676783,15.780287,11.692713,15.024307,-11.816759,7.6939383,-6.1508093
i,-470.04794,75.700455,0.91525227,28.68298,-14.959328,27.238028,-13.26243,14.5791235,10.20847,13.664192,-10.26112,5.648644,-10.7111225
i,-467.15778,80.88945,5.647108,32.813313,-9.8816185,33.306324,-5.36163,23.518494,12.855044,11.129705,-10.460224,10.420628,-7.22038
i,-462.6701,85.033394,6.6217327,34.72354,-8.215564,35.98858,-0.8811676,27.352234,18.753075,14.145918,-9.160851,9.911091,-6.943898
i,-463.41272,85.945244,10.441514,36.772552,-8.441656,36.21293,-1.2274332,26.17368,18.098976,17.091679,-4.7213116,10.564683,-7.4599667
i,-461.53033,84.91139,12.028414,35.53724,-11.0472355,38.98584,-0.5837941,27.789211,15.29685,12.909113,-6.9837966,7.373857,-6.3775887
i,-463.3827,84.30582,13.131055,33.86714,-15.302544,37.59675,-5.1027646,23.989544,17.39849,14.25532,-9.786644,5.0291367,-3.7946184
i,-467.61432,78.56206,8.148828,29.176033,-13.547457,34.885235,-11.357929,14.591221,15.565922,19.53376,-7.845557,5.961875,-3.7374191
i,-464.8954,81.882034,7.704795,33.62862,-11.967235,33.85011,-11.917789,17.875727,15.842379,21.926853,-9.465546,4.4295397,-6.4181137
i,-464.5726,84.54784,5.1732683,34.151142,-10.337635,36.733047,-10.469912,23.362156,19.109486,18.144955,-12.120615,3.095818,-8.001106
i,-465.6312,85.122856,0.74195176,28.711807,-11.648385,36.921127,-5.944309,24.179823,12.835337,13.284784,-9.378281,1.3187402,-7.0290413
i,-468.16998,84.25614,-1.0250936,25.537756,-18.172905,34.978386,-4.2218285,24.722351,13.034449,11.358278,-8.118692,2.4498534,-10.5066805
i,-466.98706,85.6087,4.63649,30.879333,-18.218971,31.180662,-10.499931,21.843626,13.418499,10.248005,-8.665041,1.9602768,-11.370929
i,-465.75186,82.61403,6.0143757,32.37703,-17.651917,30.101639,-10.334185,20.819866,14.519361,12.217937,-8.646085,1.5321271,-9.28652
i,-468.48517,82.76279,6.511466,31.051098,-18.014282,29.796421,-10.7197895,20.019005,9.506617,9.462624,-13.694727,0.2707938,-8.434591
i,-466.75476,85.460266,8.988293,31.408527,-21.569786,30.21091,-9.8520155,20.349865,11.301504,13.538192,-12.470185,1.5680141,-7.9536138
i,-467.37012,84.80547,9.735838,33.060143,-22.167862,29.649948,-6.2399693,21.192356,12.649886,14.081587,-10.890871,2.6279387,-7.2803574
i,-464.061,84.85231,9.373084,34.453506,-22.501045,27.278286,-8.987909,23.207966,11.287577,13.04619,-9.388021,2.9993424,-9.138757
i,-466.09116,83.005684,5.455052,35.867577,-15.489817,34.82036,-7.719355,23.590553,10.379126,13.095625,-8.430161,2.8558154,-3.89301
i,-467.3374,79.05818,6.5741315,34.54215,-13.922871,35.826714,-7.0457726,23.921082,13.036737,19.472523,-6.7797155,4.3560305,-1.7396119
i,-461.89615,79.80466,5.059019,31.252449,-18.231531,31.337616,-5.9780216,25.755718,17.236273,19.084707,-8.538811,3.5238051,-4.9742427
i,-460.68994,78.33105,1.5380058,30.48415,-20.308899,30.561779,-5.5033054,20.106926,12.194429,11.8556,-10.493646,5.3598847,-5.806002
i,-462.16116,78.73848,3.2802496,33.408504,-18.130539,31.514961,-6.8767905,16.05929,10.9213085,13.210096,-10.868393,2.2131517,-7.3045416
